central_bank_code,currency,indicator_key,indicator,indicator_category,target_families,initial_signed_weight,initial_abs_weight,avg_abs_correlation,avg_model_importance,avg_pca_score,economic_rationale,initial_normalized_abs_weight,impact_score,contribution_hit_rate,refinement_multiplier,refined_signed_weight,refined_abs_weight,refined_normalized_abs_weight,weight_change,refinement_rationale
FED,USD,import_prices_mom,Import Prices (MoM),Inflation,"gdp_growth,inflation,unemployment",0.020819871642542766,0.020819871642542766,0.2775532141566244,0.013727944841171999,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.59. moderate positive Pearson correlation (0.59); Spearman 0.46; model importance signal 0.03",0.023342144154239283,0.010368038631314542,0.5555555555555556,1.0103680386313145,0.02103573287603166,0.02103573287603166,0.021637358278340367,-0.0017047858758989162,Mostly unchanged: validation signal was neutral.
FED,USD,core_ppi_mom,Core PPI (MoM),Inflation,"gdp_growth,inflation,unemployment",0.01742816331719223,0.01742816331719223,0.26850858575533904,0.010360040287201666,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.33. weak positive Pearson correlation (0.33); Spearman 0.35; same macro theme; model importance signal 0.03",0.019539539315038816,0.11526009016257743,0.53125,1.1152600901625775,0.019436934992499932,0.019436934992499932,0.019992834513730066,0.00045329519869125035,Increased: contribution aligned with forward FX returns.
FED,USD,export_prices_mom,Export Prices (MoM),Inflation,"gdp_growth,inflation,unemployment",0.018271160185365898,0.018271160185365898,0.26883681349911015,0.0028521907444208003,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.41. moderate positive Pearson correlation (0.41); Spearman 0.31",0.0204846630293596,0.04185827750299079,0.5405405405405406,1.0418582775029908,0.01903595947870654,0.01903595947870654,0.019580391034630995,-0.0009042719947286067,Mostly unchanged: validation signal was neutral.
FED,USD,retail_sales_yoy,Retail Sales (YoY),Growth,"gdp_growth,inflation,unemployment",0.019505440957944334,0.019505440957944334,0.26852402403214914,0.0068557729070880995,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.39. weak positive Pearson correlation (0.39); Spearman 0.18; same macro theme; model importance signal 0.02",0.021868473660615395,-0.08021484624569934,0.3902439024390244,0.9197851537543007,0.017940815010548262,0.017940815010548262,0.018453925255486087,-0.0034145484051293085,Mostly unchanged: validation signal was neutral.
FED,USD,umich_consumer_sentiment,UMich Consumer Sentiment,Sentiment,"gdp_growth,inflation,unemployment",-0.0198271141267779,0.0198271141267779,0.28144358418267884,0.0,0.2133722156058742,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.37. weak positive Pearson correlation (0.37); Spearman 0.55; PCA loading signal 0.21",0.022229116685047942,-0.11513187673027989,0.4782608695652174,0.8848681232697201,-0.017544381267216518,0.017544381267216518,0.018046153442227028,-0.004182963242820914,Reduced: contribution moved against forward FX returns.
FED,USD,philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,"gdp_growth,inflation,unemployment",0.0146137921232272,0.0146137921232272,0.21843878935058228,0.007106862735047467,0.1850312188519487,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.24. weak positive Pearson correlation (0.24); Spearman 0.24; same macro theme; PCA loading signal 0.19; model importance signal 0.02",0.016384214477260566,0.17465736225897538,0.575,1.1746573622589753,0.017166198508071055,0.017166198508071055,0.01765715459428837,0.0012729401170278043,Increased: contribution aligned with forward FX returns.
FED,USD,unemployment_rate,Unemployment Rate,Labor,"gdp_growth,inflation",-0.014299382375197633,0.014299382375197633,0.2949721765089045,0.0,0.205409499146135,"Linked to gdp_growth, inflation; strongest target link is inflation with Pearson -0.59. moderate negative Pearson correlation (-0.59); Spearman -0.77; PCA loading signal 0.21",0.01603171481789629,0.1703070482878472,0.5277777777777778,1.1703070482878473,-0.01673466797985681,0.01673466797985681,0.01721328222235632,0.0011815674044600294,Increased: contribution aligned with forward FX returns.
FED,USD,ism_manufacturing_pmi,ISM Manufacturing PMI,Growth,"gdp_growth,inflation,unemployment",0.014648849314519633,0.014648849314519633,0.1202671804925326,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.19. weak positive Pearson correlation (0.19); Spearman 0.20; same macro theme",0.01642351875477199,0.12800122967141117,0.5454545454545454,1.1280012296714113,0.016523920040049357,0.016523920040049357,0.01699650685698592,0.0005729881022139317,Increased: contribution aligned with forward FX returns.
FED,USD,ism_manufacturing_prices,ISM Manufacturing Prices Paid,Growth,"gdp_growth,inflation,unemployment",0.0156836534084417,0.0156836534084417,0.16641032089277163,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.22. weak positive Pearson correlation (0.22); Spearman 0.26; same macro theme",0.017583686634115157,0.03163517973599791,0.48484848484848486,1.031635179735998,0.01617980860293485,0.01617980860293485,0.016642553776463356,-0.000941132857651801,Mostly unchanged: validation signal was neutral.
FED,USD,umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,"gdp_growth,inflation,unemployment",0.01827438379691073,0.01827438379691073,0.18199993663051128,0.008015329157512933,0.1888945118496748,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.36. weak negative Pearson correlation (-0.36); Spearman -0.35; PCA loading signal 0.19",0.020488277172936883,-0.1439430480207183,0.37777777777777777,0.8560569519792817,0.01564391329248297,0.01564391329248297,0.016091331772444584,-0.004396945400492298,Reduced: contribution moved against forward FX returns.
FED,USD,ism_manufacturing_new_orders,ISM Manufacturing New Orders,Growth,"gdp_growth,inflation,unemployment",0.013558967855126,0.013558967855126,0.17317547972060818,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.21. weak positive Pearson correlation (0.21); Spearman 0.30; same macro theme",0.015201601032464079,0.08580697788418395,0.5454545454545454,1.085806977884184,0.014722421910003156,0.014722421910003156,0.015143485585643207,-5.811544682087118e-05,Mostly unchanged: validation signal was neutral.
FED,USD,nfib_business_optimism,NFIB Business Optimism Index,Sentiment,"gdp_growth,inflation,unemployment",-0.011690960072377798,0.011690960072377798,0.27314448982141254,0.0,0.2295353601122281,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson -0.56. moderate negative Pearson correlation (-0.56); Spearman -0.54; PCA loading signal 0.23",0.01310728903598416,-0.08497102348993965,0.4444444444444444,0.9150289765100603,-0.010697567229447837,0.010697567229447837,0.011003519402641392,-0.0021037696333427672,Mostly unchanged: validation signal was neutral.
FED,USD,cpi_index,CPI Index,Inflation,"gdp_growth,inflation,unemployment",-0.0104178274162165,0.0104178274162165,0.37249870617165115,0.0077441848514574994,0.2700469627859365,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson -0.30. weak negative Pearson correlation (-0.30); Spearman -0.49; same macro theme; PCA loading signal 0.27; model importance signal 0.02",0.011679919717968655,0.009739293873956625,0.42857142857142855,1.0097392938739567,-0.010519289698951195,0.010519289698951195,0.010820143105601187,-0.0008597766123674688,Mostly unchanged: validation signal was neutral.
FED,USD,avg_hourly_earnings_yoy,Average Hourly Earnings (YoY),Labor,"gdp_growth,inflation,unemployment",-0.010244987242924001,0.010244987242924001,0.20710273070084337,0.0083146834141965,0.194139370027787,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.46. moderate positive Pearson correlation (0.46); Spearman -0.11; same macro theme; PCA loading signal 0.19; model importance signal 0.02",0.011486140413758476,0.016464981724538204,0.5277777777777778,1.0164649817245381,-0.01041367077064687,0.01041367077064687,0.010711503458665048,-0.0007746369550934284,Mostly unchanged: validation signal was neutral.
FED,USD,new_home_sales,New Home Sales,Housing,"gdp_growth,inflation,unemployment",0.0039460204762236314,0.0039460204762236314,0.2347824390159254,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.43. moderate positive Pearson correlation (0.43); Spearman 0.46",0.004424070444477657,0.10172401767976584,0.46511627906976744,1.1017240176797658,0.004347425532911722,0.004347425532911722,0.004471762614517532,4.769217003987476e-05,Increased: contribution aligned with forward FX returns.
FED,USD,average_weekly_hours,Average Weekly Hours,Labor,"gdp_growth,inflation,unemployment",-0.0028897758712854993,0.0028897758712854993,0.20528979686241175,0.0311960568199913,0.24233102059822684,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.41. moderate positive Pearson correlation (0.41); Spearman 0.22; PCA loading signal 0.24; model importance signal 0.06",0.0032398645927843163,0.09326144126878307,0.5675675675675675,1.093261441268783,-0.0031592805339853386,0.0031592805339853386,0.003249636474206974,9.771881422657516e-06,Mostly unchanged: validation signal was neutral.
FED,USD,sp_global_composite_pmi,S&P Global Composite PMI,Growth,"gdp_growth,inflation,unemployment",0.002175383290589799,0.002175383290589799,0.057106586967906166,0.0037953899780664665,0.2319053830410727,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.04. weak positive Pearson correlation (0.04); Spearman 0.07; same macro theme; PCA loading signal 0.23; model importance signal 0.01",0.0024389252360188366,0.2887555062897398,0.5483870967741935,1.2887555062897398,0.0028035371940382968,0.0028035371940382968,0.0028837188165275487,0.00044479358050871203,Increased: contribution aligned with forward FX returns.
FED,USD,sp_global_services_pmi,S&P Global Services PMI,Growth,"gdp_growth,inflation,unemployment",0.0015886420190077666,0.0015886420190077666,0.06380673925847709,0.0,0.22032536411624828,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.02. weak positive Pearson correlation (0.02); Spearman 0.11; same macro theme; PCA loading signal 0.22",0.00178110180763017,0.283852347710173,0.5161290322580645,1.283852347710173,0.0020395817857741506,0.0020395817857741506,0.0020979141585818514,0.00031681235095168143,Increased: contribution aligned with forward FX returns.
FED,USD,retail_sales_mom,Retail Sales (MoM),Growth,"inflation,unemployment",0.00045073978717183327,0.00045073978717183327,0.022899834730743703,0.0,0.0,"Linked to inflation, unemployment; strongest target link is unemployment with Pearson -0.00. weak negative Pearson correlation (-0.00); Spearman 0.12",0.0005053457230119163,0.22913848946208826,0.7105263157894737,1.2291384894620883,0.0005540216211448503,0.0005540216211448503,0.0005698667301635513,6.452100715163497e-05,Increased: contribution aligned with forward FX returns.
RBA,AUD,cpi_headline_qoq,Headline CPI (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.040012333926846395,0.040012333926846395,0.5856037209021868,0.04649494062739493,0.2075938071214254,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.82. strong positive Pearson correlation (0.82); Spearman 0.58; PCA loading signal 0.21; model importance signal 0.10",0.05455720055184547,-0.06043231564840876,0.6,0.9395676843515912,0.037594295933149675,0.037594295933149675,0.05817985827842056,0.003622657726575086,Mostly unchanged: validation signal was neutral.
RBA,AUD,rba_trimmed_mean_cpi_qoq,RBA Trimmed Mean CPI (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.043711436451564,0.043711436451564,0.692920027277466,0.0,0.2827402185054314,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.91. strong positive Pearson correlation (0.91); Spearman 0.89; same macro theme; PCA loading signal 0.28",0.05960096227471387,-0.2041397034033431,0.4166666666666667,0.7958602965966569,0.034788196779007644,0.034788196779007644,0.05383721940061085,-0.005763742874103021,Reduced: contribution moved against forward FX returns.
RBA,AUD,rba_weighted_median_cpi_yoy,RBA Weighted Median CPI (YoY),Inflation,"gdp_growth,inflation,unemployment",0.04169868354215163,0.04169868354215163,0.65902313075964,0.008531246811072134,0.2612950537863377,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.87. strong positive Pearson correlation (0.87); Spearman 0.88; same macro theme; PCA loading signal 0.26",0.05685655440435858,-0.18597415309544357,0.391304347826087,0.8140258469045565,0.033943806185205073,0.033943806185205073,0.05253046464275019,-0.004326089761608386,Reduced: contribution moved against forward FX returns.
RBA,AUD,producer_price_index_yoy,Producer Price Index (YoY),Inflation,"gdp_growth,inflation,unemployment",0.04505539285958127,0.04505539285958127,0.7152894238466954,0.0541844523281902,0.2956188215830626,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.87. strong positive Pearson correlation (0.87); Spearman 0.88; same macro theme; PCA loading signal 0.30; model importance signal 0.03",0.06143345970960956,-0.2491765909832963,0.4166666666666667,0.7508234090167036,0.033828643661417655,0.033828643661417655,0.0523522424112486,-0.009081217298360963,Reduced: contribution moved against forward FX returns.
RBA,AUD,producer_price_index_qoq,Producer Price Index (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.040867116950000996,0.040867116950000996,0.6453622961961266,0.0220080476472785,0.2564639821788557,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.65. moderate positive Pearson correlation (0.65); Spearman 0.65; same macro theme; PCA loading signal 0.26; model importance signal 0.03",0.05572270539112376,-0.1767061164901606,0.5,0.8232938835098393,0.0336456474216171,0.0336456474216171,0.052069042658924154,-0.0036536627321996085,Reduced: contribution moved against forward FX returns.
RBA,AUD,rba_weighted_median_cpi_qoq,RBA Weighted Median CPI (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.04397516606334834,0.04397516606334834,0.692873555985989,0.026246058765858834,0.2903748810399528,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.92. strong positive Pearson correlation (0.92); Spearman 0.90; same macro theme; PCA loading signal 0.29; model importance signal 0.01",0.059960560126413404,-0.2554390780045036,0.34782608695652173,0.7445609219954964,0.032742190189031704,0.032742190189031704,0.05067087805847784,-0.00928968206793556,Reduced: contribution moved against forward FX returns.
RBA,AUD,rba_trimmed_mean_cpi_yoy,RBA Trimmed Mean CPI (YoY),Inflation,"inflation,unemployment",0.035904596074869,0.035904596074869,0.877483839351947,0.0117807476223452,0.2722453031235465,"Linked to inflation, unemployment; strongest target link is inflation with Pearson 0.93. strong positive Pearson correlation (0.93); Spearman 0.90; same macro theme; PCA loading signal 0.27; model importance signal 0.02",0.04895626064630368,-0.18205863378843146,0.375,0.8179413662115685,0.02936785436675287,0.02936785436675287,0.04544885234816598,-0.0035074082981376986,Reduced: contribution moved against forward FX returns.
RBA,AUD,commodity_prices_yoy,Commodity Prices (YoY),Inflation,"gdp_growth,inflation,unemployment",0.024315060853228265,0.024315060853228265,0.21618226104019356,0.008077340808681534,0.2512596353643246,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.51. moderate positive Pearson correlation (0.51); Spearman 0.34; same macro theme; PCA loading signal 0.25; model importance signal 0.02",0.03315381836573749,-0.001288021068456385,0.4807692307692308,0.9987119789315436,0.024283742542568508,0.024283742542568508,0.03758082614736497,0.004427007781627482,Mostly unchanged: validation signal was neutral.
RBA,AUD,manufacturing_pmi,Manufacturing PMI,Growth,"gdp_growth,inflation,unemployment",0.024372862696270235,0.024372862696270235,0.1675272109548801,0.011532459841791467,0.3076420442377799,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.04. weak positive Pearson correlation (0.04); Spearman 0.20; same macro theme; PCA loading signal 0.31; model importance signal 0.02",0.03323263173235771,-0.016847241088575493,0.603448275862069,0.9831527589114245,0.023962247202407423,0.023962247202407423,0.037083289144384385,0.003850657412026677,Mostly unchanged: validation signal was neutral.
RBA,AUD,consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,"gdp_growth,inflation,unemployment",0.025708192887454566,0.025708192887454566,0.5252616947094345,0.013644406586261001,0.2264625412710353,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.68; same macro theme; PCA loading signal 0.23; model importance signal 0.01",0.035053367237978826,-0.07601531530645904,0.5,0.923984684693541,0.023753976499155442,0.023753976499155442,0.03676097535453993,0.0017076081165611073,Mostly unchanged: validation signal was neutral.
RBA,AUD,services_pmi,Services PMI,Growth,"gdp_growth,inflation,unemployment",0.025301492092555566,0.025301492092555566,0.24874407628830056,0.0095080796756483,0.2662468412842586,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.11. weak positive Pearson correlation (0.11); Spearman 0.19; same macro theme; PCA loading signal 0.27; model importance signal 0.03",0.034498826808708534,-0.06229746492473859,0.559322033898305,0.9377025350752615,0.023725273276376035,0.023725273276376035,0.03671655506704714,0.0022177282583386027,Mostly unchanged: validation signal was neutral.
RBA,AUD,nab_business_confidence,NAB Business Confidence,Sentiment,"gdp_growth,inflation,unemployment",0.02219790560613133,0.02219790560613133,0.23712159119033763,0.0033822962747889662,0.1734472765812273,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.48. moderate positive Pearson correlation (0.48); Spearman 0.37; PCA loading signal 0.17; model importance signal 0.01",0.030267056907972083,0.04855160424172813,0.5352112676056338,1.0485516042417282,0.02327564953411546,0.02327564953411546,0.03602073020973768,0.005753673301765596,Mostly unchanged: validation signal was neutral.
RBA,AUD,composite_pmi,Composite PMI,Growth,"gdp_growth,inflation,unemployment",0.0245718271219057,0.0245718271219057,0.25066072827108327,0.0,0.269472194319627,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.11. weak positive Pearson correlation (0.11); Spearman 0.19; same macro theme; PCA loading signal 0.27",0.03350392163241509,-0.0844405627218545,0.5178571428571429,0.9155594372781455,0.022496968212627855,0.022496968212627855,0.034815665244330135,0.0013117436119150436,Mostly unchanged: validation signal was neutral.
RBA,AUD,employment_change,Employment Change,Labor,"gdp_growth,inflation,unemployment",0.024831092249844863,0.024831092249844863,0.19449536374998155,0.017722120072629164,0.2340182163305727,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.38. weak positive Pearson correlation (0.38); Spearman 0.09; PCA loading signal 0.23; model importance signal 0.04",0.03385743211763041,-0.11667833645476049,0.52,0.8833216635452396,0.021933841713778268,0.021933841713778268,0.03394418676381408,8.675464618367046e-05,Reduced: contribution moved against forward FX returns.
RBA,AUD,import_price_index_qoq,Import Price Index (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.021639421721771863,0.021639421721771863,0.2511128183386631,0.006876138834433834,0.1934199016566502,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.28. weak positive Pearson correlation (0.28); Spearman 0.42; same macro theme; PCA loading signal 0.19; model importance signal 0.02",0.02950555878242711,-0.08441356036644479,0.5416666666666666,0.9155864396335552,0.01981276108996612,0.01981276108996612,0.030661662991858556,0.001156104209431446,Mostly unchanged: validation signal was neutral.
RBA,AUD,balance_of_trade,Balance of Trade,Trade,"gdp_growth,inflation,unemployment",0.02493560812989243,0.02493560812989243,0.23284465003274937,0.011552641759874234,0.2868467633675802,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.43. moderate positive Pearson correlation (0.43); Spearman 0.41; PCA loading signal 0.29; model importance signal 0.03",0.033999940521140005,-0.21085857864207022,0.3918918918918919,0.7891414213579298,0.019677721242047662,0.019677721242047662,0.030452679181447374,-0.003547261339692631,Reduced: contribution moved against forward FX returns.
RBA,AUD,building_permits,Building Permits,Housing,"gdp_growth,inflation,unemployment",-0.018767508801000497,0.018767508801000497,0.23195874953371776,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson -0.46. moderate negative Pearson correlation (-0.46); Spearman -0.42",0.02558967800745356,0.043251516281277866,0.5285714285714286,1.0432515162812779,-0.019579232013465998,0.019579232013465998,0.030300260065233002,0.004710582057779442,Mostly unchanged: validation signal was neutral.
RBA,AUD,private_sector_credit_yoy,Private Sector Credit (YoY),Growth,"gdp_growth,inflation,unemployment",0.017751739842744967,0.017751739842744967,0.4908836562516668,0.07732004830584624,0.2598411121956425,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.78. strong negative Pearson correlation (-0.78); Spearman -0.67; PCA loading signal 0.26; model importance signal 0.01",0.024204667303723938,-0.05303276212334273,0.5,0.9469672378766573,0.016810316046389207,0.016810316046389207,0.026015164825363542,0.0018104975216396042,Mostly unchanged: validation signal was neutral.
RBA,AUD,ai_group_services_index,Ai Group Services Index,Growth,"gdp_growth,unemployment",0.01709614435251313,0.01709614435251313,0.22677082993945605,0.0198448042277598,0.2538551812410303,"Linked to gdp_growth, unemployment; strongest target link is gdp_growth with Pearson 0.04. weak positive Pearson correlation (0.04); Spearman -0.02; same macro theme; PCA loading signal 0.25; model importance signal 0.04",0.02331075657342621,-0.06626895560715737,0.5151515151515151,0.9337310443928426,0.015963200721362883,0.015963200721362883,0.024704193351309377,0.0013934367778831655,Mostly unchanged: validation signal was neutral.
RBA,AUD,leading_index_mom,Leading Index (MoM),Growth,"gdp_growth,inflation,unemployment",0.014746479339178664,0.014746479339178664,0.2681220904202946,0.0311392357479645,0.2402822581941646,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.44. moderate positive Pearson correlation (0.44); Spearman 0.23; same macro theme; PCA loading signal 0.24; model importance signal 0.09",0.020106965822391493,0.06450516747272383,0.5409836065573771,1.0645051674727237,0.015697703458585444,0.015697703458585444,0.024293317372965025,0.0041863515505735326,Mostly unchanged: validation signal was neutral.
RBA,AUD,imports_mom,Imports (MoM),Trade,"gdp_growth,inflation,unemployment",0.014943447116562765,0.014943447116562765,0.1715294907498743,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.12. weak positive Pearson correlation (0.12); Spearman 0.05",0.020375533273434023,0.04829658710497833,0.527027027027027,1.0482965871049783,0.015665164611876475,0.015665164611876475,0.024242961183466562,0.0038674279100325386,Mostly unchanged: validation signal was neutral.
RBA,AUD,consumer_price_index,Consumer Price Index,Inflation,"inflation,unemployment",0.012516045768855733,0.012516045768855733,0.20635569470208148,0.0,0.0,"Linked to inflation, unemployment; strongest target link is inflation with Pearson 0.05. weak positive Pearson correlation (0.05); Spearman -0.49; same macro theme",0.017065748285915044,-0.20279145526602885,0.4444444444444444,0.7972085447339712,0.009977898633213257,0.009977898633213257,0.015441510845928954,-0.0016242374399860898,Reduced: contribution moved against forward FX returns.
RBA,AUD,full_time_employment_change,Full-Time Employment Change,Labor,"gdp_growth,inflation,unemployment",0.011030983280093434,0.011030983280093434,0.12644679390105593,0.003497324317176,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.10. weak negative Pearson correlation (-0.10); Spearman -0.09; same macro theme; model importance signal 0.01",0.015040851358393744,-0.1502639206954759,0.52,0.8497360793045241,0.009373424483300353,0.009373424483300353,0.014506043921972252,-0.0005348074364214927,Reduced: contribution moved against forward FX returns.
RBA,AUD,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Sentiment,"gdp_growth,inflation,unemployment",-0.009382024455445264,0.009382024455445264,0.2591634019728052,0.014959099672231866,0.22060729150744188,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.44. moderate positive Pearson correlation (0.44); Spearman 0.63; PCA loading signal 0.22; model importance signal 0.04",0.012792480207074701,-0.032310736508256443,0.49333333333333335,0.9676892634917436,-0.009078884335351353,0.009078884335351353,0.014050222004321508,0.0012577417972468065,Mostly unchanged: validation signal was neutral.
RBA,AUD,private_house_approvals_mom,Private House Approvals (MoM),Housing,"gdp_growth,inflation,unemployment",-0.008853668835055199,0.008853668835055199,0.13004659440937075,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson -0.31. weak negative Pearson correlation (-0.31); Spearman -0.43",0.012072062258023875,-0.025665924454165715,0.5384615384615384,0.9743340755458343,-0.008626431239592471,0.008626431239592471,0.013350018520375614,0.0012779562623517395,Mostly unchanged: validation signal was neutral.
RBA,AUD,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,"gdp_growth,inflation,unemployment",0.0095391644248565,0.0095391644248565,0.29974223969169617,0.008255772090352966,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.43. moderate positive Pearson correlation (0.43); Spearman 0.09; model importance signal 0.02",0.01300674206047105,-0.11495973876415157,0.4533333333333333,0.8850402612358484,0.008442544574546709,0.008442544574546709,0.013065440771382043,5.869871091099266e-05,Reduced: contribution moved against forward FX returns.
RBA,AUD,td_mi_inflation_gauge_mom,TD-MI Inflation Gauge (MoM),Inflation,"gdp_growth,inflation,unemployment",0.008251616285728201,0.008251616285728201,0.21855972024943005,0.003998452273250867,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.30. weak positive Pearson correlation (0.30); Spearman 0.20; same macro theme; model importance signal 0.01",0.011251157840490147,-0.007044324046411171,0.4383561643835616,0.9929556759535888,0.008193489226704887,0.008193489226704887,0.012680009830829623,0.0014288519903394754,Mostly unchanged: validation signal was neutral.
RBA,AUD,current_account,Current Account,Trade,"gdp_growth,inflation,unemployment",-0.009533380768886867,0.009533380768886867,0.21025579557883453,0.0,0.23628285434058807,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.40. weak positive Pearson correlation (0.40); Spearman 0.27; PCA loading signal 0.24",0.012998855990159952,-0.14061057024201035,0.5416666666666666,0.8593894297579896,-0.00819288666263947,0.00819288666263947,0.012679077319897857,-0.00031977867026209555,Reduced: contribution moved against forward FX returns.
RBA,AUD,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,"gdp_growth,unemployment",0.008863656761550966,0.008863656761550966,0.48182930097541893,0.007752285520689,0.2526964058736206,"Linked to gdp_growth, unemployment; strongest target link is unemployment with Pearson -0.82. strong negative Pearson correlation (-0.82); Spearman -0.75; PCA loading signal 0.25; model importance signal 0.02",0.012085680891466324,-0.0774916133061421,0.42105263157894735,0.9225083866938579,0.008176797699306487,0.008176797699306487,0.012654178499921974,0.0005684976084556499,Mostly unchanged: validation signal was neutral.
RBA,AUD,part_time_employment_change,Part-Time Employment Change,Labor,"gdp_growth,inflation,unemployment",0.008605022015843698,0.008605022015843698,0.21568664474868268,0.0170513287733304,0.2046614993990505,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.35. weak positive Pearson correlation (0.35); Spearman 0.14; PCA loading signal 0.20; model importance signal 0.04",0.011733029938462067,-0.07375327322787316,0.5333333333333333,0.9262467267721268,0.007970373475977314,0.007970373475977314,0.01233472226965023,0.0006016923311881629,Mostly unchanged: validation signal was neutral.
RBA,AUD,cpi_headline_yoy,Headline CPI (YoY),Inflation,gdp_growth,0.008630947648707133,0.008630947648707133,0.3740647970172684,0.0,0.271121537222668,Linked to gdp_growth; strongest target link is gdp_growth with Pearson 0.37. weak positive Pearson correlation (0.37); Spearman 0.16; PCA loading signal 0.27,0.01176837978718996,-0.12026514789581591,0.4642857142857143,0.8797348521041841,0.007592945453254325,0.007592945453254325,0.01175062544519114,-1.7754341998819922e-05,Reduced: contribution moved against forward FX returns.
RBA,AUD,ai_group_construction_index,Ai Group Construction Index,Growth,"gdp_growth,inflation,unemployment",0.006693574536065167,0.006693574536065167,0.18520841875053637,0.0,0.2948634732094977,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.09. weak positive Pearson correlation (0.09); Spearman 0.21; same macro theme; PCA loading signal 0.29",0.009126752991727206,-0.04236755660813299,0.4492753623188406,0.957632443391867,0.0064099841379976685,0.0064099841379976685,0.009919908312122062,0.0007931553203948567,Mostly unchanged: validation signal was neutral.
